venta_id,fecha,vendedor_id,cliente,producto,categoria,cantidad,precio_unitario,total_venta,zona,canal
244,2023-01-24,46,Cliente_0096,Router WiFi 6,Tecnología,4,347.5,1390.0,Lima Este,Teléfono
245,2023-01-17,42,Cliente_0177,Webcam Logitech,Tecnología,4,207.62,830.48,Lima Centro,Teléfono
246,2023-01-24,32,Cliente_0050,Teléfono IP,Tecnología,4,355.8,1423.2,Provincias,Directo
247,2023-01-10,18,Cliente_0181,Escritorio Standing,Muebles,9,1196.5,10768.5,Provincias,Directo
248,2023-01-02,30,Cliente_0030,Webcam Logitech,Tecnología,12,212.99,2555.88,Lima Norte,E-commerce
249,2023-01-22,30,Cliente_0199,Router WiFi 6,Tecnología,13,359.24,4670.12,Lima Norte,E-commerce
250,2023-01-28,3,Cliente_0082,Webcam Logitech,Tecnología,9,175.87,1582.83,Lima Este,Distribuidor
251,2023-01-23,8,Cliente_0168,Archivador Metálico,Muebles,5,371.67,1858.35,Lima Centro,E-commerce
252,2023-01-16,35,Cliente_0066,Headset Logitech,Tecnología,12,217.74,2612.88,Provincias,Teléfono
253,2023-01-01,43,Cliente_0078,Router WiFi 6,Tecnología,12,340.5,4086.0,Callao,Teléfono
254,2023-01-07,5,Cliente_0090,"Laptop HP 15""",Tecnología,10,3163.76,31637.6,Provincias,Distribuidor
255,2023-01-11,3,Cliente_0056,"Monitor LG 24""",Tecnología,6,663.67,3982.02,Lima Este,Distribuidor
256,2023-01-14,12,Cliente_0118,"Monitor LG 24""",Tecnología,8,593.12,4744.96,Provincias,Teléfono
257,2023-01-11,43,Cliente_0118,Tablet Samsung,Tecnología,1,858.89,858.89,Callao,Teléfono
258,2023-01-20,2,Cliente_0074,Disco Externo 1TB,Tecnología,7,302.61,2118.27,Lima Sur,Directo
259,2023-01-09,22,Cliente_0195,"Monitor LG 24""",Tecnología,5,614.23,3071.15,Lima Centro,E-commerce
260,2023-01-08,9,Cliente_0062,Teclado Mecánico,Tecnología,3,162.35,487.05,Lima Norte,Distribuidor
261,2023-01-02,26,Cliente_0003,Router WiFi 6,Tecnología,11,357.57,3933.27,Lima Centro,E-commerce
262,2023-01-28,44,Cliente_0147,Impresora Epson,Oficina,15,460.75,6911.25,Lima Sur,Directo
263,2023-01-27,27,Cliente_0171,Pizarra Acrílica,Oficina,1,94.15,94.15,Lima Centro,Teléfono
264,2023-01-08,23,Cliente_0056,Cartucho Tinta Negro,Oficina,10,48.7,487.0,Callao,Teléfono
265,2023-01-09,39,Cliente_0056,Webcam Logitech,Tecnología,7,195.8,1370.6,Lima Sur,Directo
266,2023-01-27,50,Cliente_0107,Webcam Logitech,Tecnología,12,189.19,2270.28,Lima Sur,Distribuidor
267,2023-01-21,46,Cliente_0087,Headset Logitech,Tecnología,11,220.33,2423.63,Lima Este,Teléfono
268,2023-01-19,8,Cliente_0071,Impresora Epson,Oficina,5,550.57,2752.85,Lima Centro,E-commerce
269,2023-02-03,1,Cliente_0033,Teléfono IP,Tecnología,1,401.78,401.78,Lima Centro,E-commerce
270,2023-02-19,46,Cliente_0117,Pizarra Acrílica,Oficina,14,96.07,1344.98,Lima Este,Teléfono
271,2023-02-21,22,Cliente_0174,Pizarra Acrílica,Oficina,2,100.32,200.64,Lima Centro,E-commerce
272,2023-02-24,11,Cliente_0151,Impresora Epson,Oficina,12,475.73,5708.76,Lima Sur,Distribuidor
273,2023-02-15,38,Cliente_0057,"Laptop HP 15""",Tecnología,10,2586.76,25867.6,Callao,Teléfono
274,2023-02-19,1,Cliente_0191,Webcam Logitech,Tecnología,13,195.13,2536.69,Lima Centro,E-commerce
275,2023-02-21,42,Cliente_0142,Impresora Epson,Oficina,4,496.78,1987.12,Lima Centro,Teléfono
276,2023-02-23,13,Cliente_0194,UPS 1000VA,Tecnología,5,430.36,2151.8,Callao,Teléfono
277,2023-02-17,26,Cliente_0066,UPS 1000VA,Tecnología,3,434.87,1304.61,Lima Centro,E-commerce
278,2023-02-11,20,Cliente_0001,Escritorio Standing,Muebles,15,1083.25,16248.75,Lima Centro,Distribuidor
279,2023-02-15,45,Cliente_0184,UPS 1000VA,Tecnología,1,395.95,395.95,Lima Este,E-commerce
280,2023-02-07,40,Cliente_0187,Headset Logitech,Tecnología,11,241.65,2658.15,Lima Norte,Distribuidor
281,2023-02-19,49,Cliente_0081,Headset Logitech,Tecnología,5,216.04,1080.2,Callao,E-commerce
282,2023-02-13,24,Cliente_0016,Cartucho Tinta Negro,Oficina,10,48.73,487.3,Lima Sur,Teléfono
283,2023-02-22,46,Cliente_0112,Router WiFi 6,Tecnología,6,291.47,1748.82,Lima Este,Teléfono
284,2023-02-07,47,Cliente_0022,UPS 1000VA,Tecnología,4,379.63,1518.52,Lima Este,Teléfono
285,2023-02-01,37,Cliente_0114,Impresora Epson,Oficina,2,504.79,1009.58,Lima Norte,E-commerce
286,2023-02-11,10,Cliente_0038,Escritorio Standing,Muebles,12,1149.57,13794.84,Lima Centro,Distribuidor
287,2023-02-26,6,Cliente_0042,Pizarra Acrílica,Oficina,8,98.7,789.6,Lima Centro,Teléfono
288,2023-02-13,2,Cliente_0158,Mouse Inalámbrico,Tecnología,3,96.3,288.9,Lima Sur,Directo
289,2023-02-05,4,Cliente_0142,Teléfono IP,Tecnología,9,339.49,3055.41,Lima Sur,Directo
290,2023-02-26,10,Cliente_0079,Tablet Samsung,Tecnología,3,829.27,2487.81,Lima Centro,Distribuidor
291,2023-02-04,9,Cliente_0115,Silla Ergonómica,Muebles,1,968.55,968.55,Lima Norte,Distribuidor
292,2023-02-26,45,Cliente_0116,Silla Ergonómica,Muebles,11,989.37,10883.07,Lima Este,E-commerce
293,2023-02-02,29,Cliente_0085,Disco Externo 1TB,Tecnología,7,320.65,2244.55,Lima Sur,E-commerce
294,2023-02-04,28,Cliente_0120,Webcam Logitech,Tecnología,11,211.3,2324.3,Lima Este,E-commerce
295,2023-02-21,3,Cliente_0174,Headset Logitech,Tecnología,13,212.44,2761.72,Lima Este,Distribuidor
296,2023-02-06,4,Cliente_0186,Cartucho Tinta Negro,Oficina,9,44.18,397.62,Lima Sur,Directo
297,2023-02-14,18,Cliente_0007,"Laptop HP 15""",Tecnología,15,2941.11,44116.65,Provincias,Directo
298,2023-02-01,49,Cliente_0031,Folder Manila x50,Oficina,4,20.35,81.4,Callao,E-commerce
299,2023-02-12,15,Cliente_0016,Teléfono IP,Tecnología,15,397.87,5968.05,Lima Centro,Teléfono
300,2023-02-01,24,Cliente_0120,Router WiFi 6,Tecnología,5,352.81,1764.05,Lima Sur,Teléfono
301,2023-02-01,17,Cliente_0124,"Laptop HP 15""",Tecnología,7,2746.5,19225.5,Lima Sur,E-commerce
302,2023-02-23,13,Cliente_0100,Disco Externo 1TB,Tecnología,1,313.4,313.4,Callao,Teléfono
303,2023-02-15,41,Cliente_0193,Impresora Epson,Oficina,5,470.87,2354.35,Lima Sur,Distribuidor
304,2023-02-01,20,Cliente_0061,Proyector Benq,Tecnología,1,1809.83,1809.83,Lima Centro,Distribuidor
305,2023-02-19,39,Cliente_0080,Disco Externo 1TB,Tecnología,3,287.18,861.54,Lima Sur,Directo
306,2023-02-07,2,Cliente_0054,Proyector Benq,Tecnología,6,2032.78,12196.68,Lima Sur,Directo
307,2023-02-21,15,Cliente_0102,Tablet Samsung,Tecnología,7,857.92,6005.44,Lima Centro,Teléfono
308,2023-02-03,5,Cliente_0099,Tablet Samsung,Tecnología,9,850.14,7651.26,Provincias,Distribuidor
309,2023-02-14,38,Cliente_0089,Teléfono IP,Tecnología,13,366.98,4770.74,Callao,Teléfono
310,2023-02-11,40,Cliente_0136,Archivador Metálico,Muebles,6,400.53,2403.18,Lima Norte,Distribuidor
311,2023-02-26,34,Cliente_0059,UPS 1000VA,Tecnología,15,406.75,6101.25,Provincias,Distribuidor
312,2023-02-07,44,Cliente_0135,UPS 1000VA,Tecnología,3,462.88,1388.64,Lima Sur,Directo
313,2023-02-17,21,Cliente_0104,"Monitor LG 24""",Tecnología,7,733.16,5132.12,Lima Centro,Directo
314,2023-02-09,19,Cliente_0154,Pizarra Acrílica,Oficina,14,86.68,1213.52,Lima Sur,Directo
315,2023-02-07,35,Cliente_0162,Teléfono IP,Tecnología,9,370.54,3334.86,Provincias,Teléfono
316,2023-02-11,28,Cliente_0007,Headset Logitech,Tecnología,14,248.63,3480.82,Lima Este,E-commerce
317,2023-02-13,17,Cliente_0002,Headset Logitech,Tecnología,1,208.5,208.5,Lima Sur,E-commerce
318,2023-02-04,8,Cliente_0118,Proyector Benq,Tecnología,10,2031.05,20310.5,Lima Centro,E-commerce
319,2023-02-09,33,Cliente_0137,Teclado Mecánico,Tecnología,1,168.65,168.65,Lima Centro,Distribuidor
320,2023-02-07,47,Cliente_0183,Router WiFi 6,Tecnología,3,325.17,975.51,Lima Este,Teléfono
321,2023-02-15,33,Cliente_0109,Papel A4 x500,Oficina,6,20.55,123.3,Lima Centro,Distribuidor
322,2023-02-26,35,Cliente_0132,Folder Manila x50,Oficina,9,20.52,184.68,Provincias,Teléfono
323,2023-02-03,23,Cliente_0143,Tablet Samsung,Tecnología,14,853.69,11951.66,Callao,Teléfono
324,2023-02-23,21,Cliente_0022,Headset Logitech,Tecnología,12,201.24,2414.88,Lima Centro,Directo
325,2023-02-26,48,Cliente_0033,Cartucho Tinta Negro,Oficina,9,44.09,396.81,Provincias,E-commerce
326,2023-02-09,42,Cliente_0159,UPS 1000VA,Tecnología,1,468.6,468.6,Lima Centro,Teléfono
327,2023-02-11,32,Cliente_0042,Pizarra Acrílica,Oficina,11,98.86,1087.46,Provincias,Directo
328,2023-02-10,32,Cliente_0158,Escritorio Standing,Muebles,8,1331.87,10654.96,Provincias,Directo
329,2023-02-02,43,Cliente_0182,Escritorio Standing,Muebles,5,1083.64,5418.2,Callao,Teléfono
330,2023-02-25,29,Cliente_0082,Webcam Logitech,Tecnología,15,216.95,3254.25,Lima Sur,E-commerce
331,2023-02-01,32,Cliente_0088,Webcam Logitech,Tecnología,13,178.44,2319.72,Provincias,Directo
332,2023-02-10,48,Cliente_0098,Router WiFi 6,Tecnología,7,301.93,2113.51,Provincias,E-commerce
333,2023-02-20,31,Cliente_0186,Silla Ergonómica,Muebles,10,948.22,9482.2,Lima Sur,Distribuidor
334,2023-02-12,2,Cliente_0002,"Laptop HP 15""",Tecnología,15,2609.73,39145.95,Lima Sur,Directo
335,2023-02-08,43,Cliente_0188,Folder Manila x50,Oficina,5,19.69,98.45,Callao,Teléfono
336,2023-02-17,23,Cliente_0076,Pizarra Acrílica,Oficina,8,92.94,743.52,Callao,Teléfono
337,2023-02-24,3,Cliente_0036,Silla Ergonómica,Muebles,12,943.29,11319.48,Lima Este,Distribuidor
338,2023-02-28,47,Cliente_0166,Folder Manila x50,Oficina,11,16.71,183.81,Lima Este,Teléfono
339,2023-02-26,49,Cliente_0006,"Monitor LG 24""",Tecnología,15,741.81,11127.15,Callao,E-commerce
340,2023-02-17,29,Cliente_0108,Disco Externo 1TB,Tecnología,12,258.78,3105.36,Lima Sur,E-commerce
341,2023-02-20,34,Cliente_0184,Pizarra Acrílica,Oficina,7,90.97,636.79,Provincias,Distribuidor
342,2023-02-11,16,Cliente_0110,"Laptop HP 15""",Tecnología,13,2533.85,32940.05,Lima Sur,Distribuidor
343,2023-02-27,25,Cliente_0081,Tablet Samsung,Tecnología,9,801.72,7215.48,Callao,E-commerce
344,2023-02-15,2,Cliente_0013,"Monitor LG 24""",Tecnología,13,719.53,9353.89,Lima Sur,Directo
345,2023-02-25,48,Cliente_0045,Escritorio Standing,Muebles,7,1306.07,9142.49,Provincias,E-commerce
346,2023-02-15,24,Cliente_0004,Cartucho Tinta Negro,Oficina,11,48.15,529.65,Lima Sur,Teléfono
347,2023-02-18,27,Cliente_0194,Proyector Benq,Tecnología,7,1709.76,11968.32,Lima Centro,Teléfono
348,2023-02-04,50,Cliente_0182,Silla Ergonómica,Muebles,15,870.75,13061.25,Lima Sur,Distribuidor
349,2023-02-27,44,Cliente_0057,"Monitor LG 24""",Tecnología,7,666.49,4665.43,Lima Sur,Directo
350,2023-02-21,6,Cliente_0132,Cartucho Tinta Negro,Oficina,7,42.99,300.93,Lima Centro,Teléfono
351,2023-02-17,13,Cliente_0194,Papel A4 x500,Oficina,15,21.35,320.25,Callao,Teléfono
352,2023-02-06,14,Cliente_0181,Router WiFi 6,Tecnología,8,299.25,2394.0,Provincias,Teléfono
353,2023-02-19,13,Cliente_0193,Escritorio Standing,Muebles,15,1096.46,16446.9,Callao,Teléfono
354,2023-02-14,15,Cliente_0087,Router WiFi 6,Tecnología,9,349.58,3146.22,Lima Centro,Teléfono
355,2023-02-09,18,Cliente_0189,Router WiFi 6,Tecnología,6,324.75,1948.5,Provincias,Directo
356,2023-02-05,26,Cliente_0027,Archivador Metálico,Muebles,7,432.48,3027.36,Lima Centro,E-commerce
357,2023-02-05,7,Cliente_0013,"Monitor LG 24""",Tecnología,12,603.24,7238.88,Lima Sur,Directo
358,2023-02-17,24,Cliente_0196,Mouse Inalámbrico,Tecnología,1,88.09,88.09,Lima Sur,Teléfono
359,2023-02-24,19,Cliente_0142,Webcam Logitech,Tecnología,14,179.2,2508.8,Lima Sur,Directo
360,2023-02-23,37,Cliente_0024,Impresora Epson,Oficina,1,468.25,468.25,Lima Norte,E-commerce
361,2023-02-04,19,Cliente_0195,Proyector Benq,Tecnología,3,1771.9,5315.7,Lima Sur,Directo
362,2023-02-10,6,Cliente_0064,Headset Logitech,Tecnología,10,247.13,2471.3,Lima Centro,Teléfono
363,2023-02-22,24,Cliente_0091,Disco Externo 1TB,Tecnología,14,267.15,3740.1,Lima Sur,Teléfono
364,2023-02-02,9,Cliente_0179,"Monitor LG 24""",Tecnología,11,703.72,7740.92,Lima Norte,Distribuidor
365,2023-02-18,45,Cliente_0138,Proyector Benq,Tecnología,15,1767.1,26506.5,Lima Este,E-commerce
366,2023-02-22,38,Cliente_0150,Pizarra Acrílica,Oficina,8,87.08,696.64,Callao,Teléfono
367,2023-02-28,33,Cliente_0099,Cartucho Tinta Negro,Oficina,2,48.78,97.56,Lima Centro,Distribuidor
368,2023-02-13,17,Cliente_0017,Headset Logitech,Tecnología,14,210.62,2948.68,Lima Sur,E-commerce
369,2023-02-07,40,Cliente_0004,Tablet Samsung,Tecnología,8,675.88,5407.04,Lima Norte,Distribuidor
370,2023-02-27,44,Cliente_0184,Silla Ergonómica,Muebles,5,912.64,4563.2,Lima Sur,Directo
371,2023-02-26,19,Cliente_0160,Archivador Metálico,Muebles,14,414.94,5809.16,Lima Sur,Directo
372,2023-02-18,18,Cliente_0054,"Laptop HP 15""",Tecnología,15,3050.35,45755.25,Provincias,Directo
373,2023-02-10,14,Cliente_0073,Silla Ergonómica,Muebles,6,970.89,5825.34,Provincias,Teléfono
374,2023-02-10,28,Cliente_0162,Cartucho Tinta Negro,Oficina,4,50.45,201.8,Lima Este,E-commerce
375,2023-02-21,24,Cliente_0027,Pizarra Acrílica,Oficina,6,102.66,615.96,Lima Sur,Teléfono
376,2023-02-08,3,Cliente_0150,"Monitor LG 24""",Tecnología,11,721.86,7940.46,Lima Este,Distribuidor
377,2023-02-01,3,Cliente_0042,"Laptop HP 15""",Tecnología,13,2645.58,34392.54,Lima Este,Distribuidor
378,2023-02-04,2,Cliente_0113,Webcam Logitech,Tecnología,6,172.66,1035.96,Lima Sur,Directo
379,2023-02-01,1,Cliente_0083,Impresora Epson,Oficina,14,436.85,6115.9,Lima Centro,E-commerce
380,2023-02-26,11,Cliente_0064,Silla Ergonómica,Muebles,3,1010.31,3030.93,Lima Sur,Distribuidor
381,2023-02-23,35,Cliente_0016,Proyector Benq,Tecnología,12,2020.55,24246.6,Provincias,Teléfono
382,2023-02-09,17,Cliente_0104,Proyector Benq,Tecnología,10,1888.96,18889.6,Lima Sur,E-commerce
383,2023-02-13,44,Cliente_0045,Disco Externo 1TB,Tecnología,12,277.32,3327.84,Lima Sur,Directo
384,2023-02-22,42,Cliente_0191,Papel A4 x500,Oficina,8,23.85,190.8,Lima Centro,Teléfono
385,2023-02-24,45,Cliente_0008,Papel A4 x500,Oficina,14,21.14,295.96,Lima Este,E-commerce
386,2023-02-27,14,Cliente_0025,Pizarra Acrílica,Oficina,14,101.65,1423.1,Provincias,Teléfono
387,2023-02-19,5,Cliente_0165,Cartucho Tinta Negro,Oficina,13,47.56,618.28,Provincias,Distribuidor
388,2023-02-14,19,Cliente_0129,Mouse Inalámbrico,Tecnología,10,87.27,872.7,Lima Sur,Directo
389,2023-02-01,46,Cliente_0151,Mouse Inalámbrico,Tecnología,12,78.92,947.04,Lima Este,Teléfono
390,2023-02-13,36,Cliente_0158,UPS 1000VA,Tecnología,9,419.76,3777.84,Lima Este,E-commerce
391,2023-02-04,24,Cliente_0016,Escritorio Standing,Muebles,13,1305.03,16965.39,Lima Sur,Teléfono
392,2023-02-19,42,Cliente_0012,Pizarra Acrílica,Oficina,1,85.57,85.57,Lima Centro,Teléfono
393,2023-02-06,32,Cliente_0167,Pizarra Acrílica,Oficina,10,107.16,1071.6,Provincias,Directo
394,2023-02-11,40,Cliente_0197,Mouse Inalámbrico,Tecnología,10,78.37,783.7,Lima Norte,Distribuidor
395,2023-02-03,43,Cliente_0011,Mouse Inalámbrico,Tecnología,10,89.95,899.5,Callao,Teléfono
396,2023-02-17,20,Cliente_0187,UPS 1000VA,Tecnología,10,443.75,4437.5,Lima Centro,Distribuidor
397,2023-02-03,29,Cliente_0002,"Laptop HP 15""",Tecnología,2,2873.36,5746.72,Lima Sur,E-commerce
398,2023-02-02,21,Cliente_0079,Tablet Samsung,Tecnología,1,850.2,850.2,Lima Centro,Directo
399,2023-02-03,33,Cliente_0099,Headset Logitech,Tecnología,15,238.8,3582.0,Lima Centro,Distribuidor
400,2023-02-28,38,Cliente_0168,Webcam Logitech,Tecnología,15,200.58,3008.7,Callao,Teléfono
401,2023-02-11,22,Cliente_0157,Archivador Metálico,Muebles,11,342.53,3767.83,Lima Centro,E-commerce
402,2023-02-22,32,Cliente_0141,Tablet Samsung,Tecnología,8,779.49,6235.92,Provincias,Directo
403,2023-02-22,17,Cliente_0086,Impresora Epson,Oficina,6,452.04,2712.24,Lima Sur,E-commerce
404,2023-02-12,1,Cliente_0078,Tablet Samsung,Tecnología,15,682.19,10232.85,Lima Centro,E-commerce
405,2023-02-15,22,Cliente_0132,Escritorio Standing,Muebles,2,1377.58,2755.16,Lima Centro,E-commerce
406,2023-02-26,47,Cliente_0191,Papel A4 x500,Oficina,12,20.42,245.04,Lima Este,Teléfono
407,2023-02-01,41,Cliente_0069,Folder Manila x50,Oficina,3,19.68,59.04,Lima Sur,Distribuidor
408,2023-02-22,44,Cliente_0169,Silla Ergonómica,Muebles,11,919.97,10119.67,Lima Sur,Directo
409,2023-02-20,5,Cliente_0132,Impresora Epson,Oficina,2,551.38,1102.76,Provincias,Distribuidor
410,2023-02-11,4,Cliente_0009,Mouse Inalámbrico,Tecnología,2,90.5,181.0,Lima Sur,Directo
411,2023-02-20,25,Cliente_0165,Papel A4 x500,Oficina,9,20.56,185.04,Callao,E-commerce
412,2023-02-20,25,Cliente_0138,Teclado Mecánico,Tecnología,3,206.58,619.74,Callao,E-commerce
413,2023-02-22,21,Cliente_0031,Router WiFi 6,Tecnología,12,296.99,3563.88,Lima Centro,Directo
414,2023-02-01,2,Cliente_0031,Cartucho Tinta Negro,Oficina,4,43.78,175.12,Lima Sur,Directo
415,2023-02-17,4,Cliente_0015,Tablet Samsung,Tecnología,15,710.36,10655.4,Lima Sur,Directo
416,2023-02-02,23,Cliente_0120,Teclado Mecánico,Tecnología,2,184.8,369.6,Callao,Teléfono
417,2023-02-12,8,Cliente_0153,Tablet Samsung,Tecnología,2,708.95,1417.9,Lima Centro,E-commerce
418,2023-02-12,47,Cliente_0168,"Laptop HP 15""",Tecnología,10,2709.49,27094.9,Lima Este,Teléfono
419,2023-02-16,41,Cliente_0165,Escritorio Standing,Muebles,9,1360.62,12245.58,Lima Sur,Distribuidor
420,2023-02-08,35,Cliente_0054,Escritorio Standing,Muebles,4,1203.94,4815.76,Provincias,Teléfono
421,2023-02-11,30,Cliente_0183,Teclado Mecánico,Tecnología,10,163.86,1638.6,Lima Norte,E-commerce
422,2023-02-26,26,Cliente_0094,Disco Externo 1TB,Tecnología,2,257.98,515.96,Lima Centro,E-commerce
423,2023-02-28,33,Cliente_0020,Router WiFi 6,Tecnología,10,353.28,3532.8,Lima Centro,Distribuidor
424,2023-02-23,8,Cliente_0157,Escritorio Standing,Muebles,12,1139.89,13678.68,Lima Centro,E-commerce
425,2023-02-12,4,Cliente_0016,Folder Manila x50,Oficina,2,16.62,33.24,Lima Sur,Directo
426,2023-02-11,28,Cliente_0170,Teclado Mecánico,Tecnología,5,194.9,974.5,Lima Este,E-commerce
427,2023-02-12,41,Cliente_0167,Papel A4 x500,Oficina,14,22.95,321.3,Lima Sur,Distribuidor
428,2023-02-10,49,Cliente_0146,Impresora Epson,Oficina,11,509.28,5602.08,Callao,E-commerce
429,2023-02-16,6,Cliente_0049,UPS 1000VA,Tecnología,14,482.48,6754.72,Lima Centro,Teléfono
430,2023-02-27,27,Cliente_0014,Cartucho Tinta Negro,Oficina,6,49.79,298.74,Lima Centro,Teléfono
431,2023-02-14,29,Cliente_0012,UPS 1000VA,Tecnología,3,409.59,1228.77,Lima Sur,E-commerce
432,2023-02-07,29,Cliente_0020,Cartucho Tinta Negro,Oficina,8,43.55,348.4,Lima Sur,E-commerce
433,2023-02-13,18,Cliente_0008,Headset Logitech,Tecnología,6,226.53,1359.18,Provincias,Directo
434,2023-02-14,46,Cliente_0095,Folder Manila x50,Oficina,4,20.31,81.24,Lima Este,Teléfono
435,2023-02-08,26,Cliente_0007,Archivador Metálico,Muebles,2,415.4,830.8,Lima Centro,E-commerce
436,2023-02-16,45,Cliente_0197,Disco Externo 1TB,Tecnología,10,254.81,2548.1,Lima Este,E-commerce
437,2023-02-12,35,Cliente_0154,Silla Ergonómica,Muebles,15,918.99,13784.85,Provincias,Teléfono
438,2023-02-02,21,Cliente_0070,"Laptop HP 15""",Tecnología,5,2926.28,14631.4,Lima Centro,Directo
439,2023-02-27,42,Cliente_0160,Impresora Epson,Oficina,6,490.72,2944.32,Lima Centro,Teléfono
440,2023-02-02,20,Cliente_0012,"Monitor LG 24""",Tecnología,12,708.06,8496.72,Lima Centro,Distribuidor
441,2023-02-04,6,Cliente_0101,Cartucho Tinta Negro,Oficina,13,51.39,668.07,Lima Centro,Teléfono
442,2023-02-21,36,Cliente_0006,"Laptop HP 15""",Tecnología,2,3102.77,6205.54,Lima Este,E-commerce
443,2023-02-05,27,Cliente_0053,UPS 1000VA,Tecnología,14,445.92,6242.88,Lima Centro,Teléfono
444,2023-02-07,35,Cliente_0153,Folder Manila x50,Oficina,11,19.96,219.56,Provincias,Teléfono
445,2023-02-23,13,Cliente_0171,"Laptop HP 15""",Tecnología,15,3152.29,47284.35,Callao,Teléfono
446,2023-02-03,36,Cliente_0134,Escritorio Standing,Muebles,12,1128.55,13542.6,Lima Este,E-commerce
447,2023-02-20,13,Cliente_0030,Mouse Inalámbrico,Tecnología,7,96.86,678.02,Callao,Teléfono
448,2023-02-14,12,Cliente_0020,Folder Manila x50,Oficina,4,19.25,77.0,Provincias,Teléfono
449,2023-02-02,43,Cliente_0198,Disco Externo 1TB,Tecnología,15,255.59,3833.85,Callao,Teléfono
450,2023-02-07,16,Cliente_0155,Archivador Metálico,Muebles,13,411.45,5348.85,Lima Sur,Distribuidor
451,2023-02-21,19,Cliente_0055,Cartucho Tinta Negro,Oficina,10,50.66,506.6,Lima Sur,Directo
452,2023-02-27,38,Cliente_0094,Disco Externo 1TB,Tecnología,2,283.38,566.76,Callao,Teléfono
453,2023-02-08,34,Cliente_0019,Tablet Samsung,Tecnología,12,832.7,9992.4,Provincias,Distribuidor
454,2023-02-14,29,Cliente_0164,Router WiFi 6,Tecnología,10,367.87,3678.7,Lima Sur,E-commerce
455,2023-02-12,37,Cliente_0061,Escritorio Standing,Muebles,14,1085.2,15192.8,Lima Norte,E-commerce
456,2023-02-12,23,Cliente_0129,"Monitor LG 24""",Tecnología,4,613.72,2454.88,Callao,Teléfono
457,2023-02-03,41,Cliente_0044,"Laptop HP 15""",Tecnología,6,3198.92,19193.52,Lima Sur,Distribuidor
458,2023-02-25,36,Cliente_0020,Teclado Mecánico,Tecnología,3,205.03,615.09,Lima Este,E-commerce
459,2023-02-18,44,Cliente_0097,"Monitor LG 24""",Tecnología,10,621.41,6214.1,Lima Sur,Directo
460,2023-02-17,29,Cliente_0021,Teclado Mecánico,Tecnología,9,164.49,1480.41,Lima Sur,E-commerce
461,2023-02-15,14,Cliente_0120,Pizarra Acrílica,Oficina,1,106.39,106.39,Provincias,Teléfono
462,2023-02-10,29,Cliente_0016,Headset Logitech,Tecnología,7,245.67,1719.69,Lima Sur,E-commerce
463,2023-02-01,45,Cliente_0062,Headset Logitech,Tecnología,6,222.78,1336.68,Lima Este,E-commerce
464,2023-02-11,39,Cliente_0095,Papel A4 x500,Oficina,11,25.01,275.11,Lima Sur,Directo
465,2023-02-23,17,Cliente_0133,Pizarra Acrílica,Oficina,11,99.45,1093.95,Lima Sur,E-commerce
466,2023-02-04,28,Cliente_0178,Silla Ergonómica,Muebles,15,860.43,12906.45,Lima Este,E-commerce
467,2023-02-24,29,Cliente_0123,"Laptop HP 15""",Tecnología,10,3094.73,30947.3,Lima Sur,E-commerce
468,2023-02-26,32,Cliente_0068,Mouse Inalámbrico,Tecnología,15,94.06,1410.9,Provincias,Directo
